"EMPRESA: 
Razón social (nombre de la empresa)","EMPRESA: 
RFC","EMPRESA: 
Folio mercantil","EMPRESA: 
Objeto social (descripción de actividades)","EMPRESA: 
Número de empleados","EMPRESA: 
Fecha de creación (dd/mm/aaaa)","EMPRESA: 
Capital social mínimo (con cuánto dinero se registró la empresa)","EMPRESA: 
Dirección fiscal","EMPRESA: 
Latitud y longitud (separadas por coma)","EMPRESA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","EMPRESA: 
Teléfono","EMPRESA: 
Web","EMPRESA: 
Correo electrónico","REP LEGAL: 
Nombre completo","REP LEGAL: 
RFC","REP LEGAL: 
Dirección","REP LEGAL: 
Latitud y longitud (separadas por coma)","REP LEGAL: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","REP LEGAL: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","REP LEGAL: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Nombre completo (separar nombres con punto y coma)","ACCIONISTAS:
RFC","ACCIONISTAS: 
Dirección","ACCIONISTAS: 
Latitud y longitud (separadas por coma)","ACCIONISTAS: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ACCIONISTAS: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","ACCIONISTAS: 
Capital aportado","ADMIN: 
Nombre completo","ADMIN: 
RFC","ADMIN: 
Dirección","ADMIN: 
Latitud y longitud (separadas por coma)","ADMIN: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","ADMIN: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","ADMIN: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Nombre completo","COMIS / CONSE: 
RFC","COMIS / CONSE: 
Dirección","COMIS / CONSE: 
Latitud y longitud (separadas por coma)","COMIS / CONSE: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","COMIS / CONSE: 
Nombre de la dependencia donde fue funcionario (si es que aplica)","COMIS / CONSE: 
Último año en activo de la dependencia donde fue funcionario (si es que aplica)","NOTARIA: 
Nombre del notario que firma el acta","NOTARIA: 
Número de la notaría","NOTARIA: 
Dirección de la notaría","NOTARIA: 
Latitud y longitud (separadas por coma)","NOTARIA: 
Entidad Federativa (llena esta columna sólo si no tienes la dirección y/o la coordenada geográfica)","INFO OFICIAL: 
Estatus CompraNet (InscritoRUPC, NoInscritoRUPC, RegCompraNet)","INFO OFICIAL: 
Empresa fantasma o no localizada (SATdefinitiva, SATpresunta, SATdesvirtuada, SATfavorable, ASFnoLocalizada, SinAntReg)","CONTRATO: 
Empresa, dependencia o instancia que otorga los recursos","CONTRATO: 
Número de contrato","CONTRATO: 
Fecha de inicio de contrato","CONTRATO: 
Fecha de término de contrato","CONTRATO: 
Servicio/obra realizada","CONTRATO: 
Nombre de la persona que firma","CONTRATO: 
Cargo de la persona que firma","CONTRATO: 
Montos de contratos individuales","CONTRATO: 
Número de licitación ","CONTRATO: 
Fecha de fallo de la licitación","CONTRATO: 
Monto total de la licitación","CONVENIO: 
Dependencia o instancia que OTORGA los recursos","CONVENIO: 
Dependencia o instancia que RECIBE los recursos","CONVENIO: 
Número de convenio","CONVENIO: 
Fecha de inicio de convenio","CONVENIO: 
Fecha de término convenio","CONVENIO: 
Objeto del convenio","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que OTORGA los recursos)","CONVENIO: 
Nombre de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Cargo de la persona que firma (de la dependencia o instancia que RECIBE los recursos)","CONVENIO: 
Monto total del convenio","CONVENIO: 
Nombre del titular de la dependencia o instancia que otorga los recurso","CONVENIO: 
Nombre del titular de la dependencia o instancia que recibe los recurso","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Dependencia o instancia que otorga los recursos","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Monto de transferencias individuales","TRANSFERENCIA DEPENDENCIA O INSTANCIA: 
Número de convenio relacionado a esta transferencia","TRANSFERENCIAS A ESTA EMPRESA: 
Empresa que otorga los recursos","TRANSFERENCIAS A ESTA EMPRESA: 
Monto de transferencias individuales","TRANSFERENCIAS DE ESTA EMPRESA: 
Empresa a la que le transfirió esta empresa","TRANSFERENCIAS DE ESTA EMPRESA: 
Monto de transferencias individuales","OTRO: 
Otras empresas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otras personas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros domicilios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros RFC relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras fechas relacionadas a esta empresa (separar con punto y coma)","OTRO: 
Otros correos electrónicos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros sitios web relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros teléfonos relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otros números de contratos o convenios relacionados a esta empresa (separar con punto y coma)","OTRO: 
Otras dependencias o instancias relacionadas a esta empresa (separar con punto y coma","OTRO: 
Montos recibidos","OTRO: 
Titulares de instancias de montos recibidos","OTRO: 
Montos otorgados","NUEVO: 
Nombre de la categoría (separar con punto y coma)","NUEVO: 
Contenido (separar con punto y coma)","OTRO: 
Comentarios adicionales (formato de escritura: libre)"
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,13/12/2014 14:27:57.000,,,,,"7,306.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,71F03D84-8D83-4908-8DF3-9C1D3F08A8D6,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/01/2015 15:21:30.000,,,,,"7,308.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4AA9A849-EFED-4EF3-9370-398CB61D1721,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/01/2015 15:17:30.000,,,,,"6,008.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F3D244D6-D210-467A-AED2-4207281C45C6,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/03/2015 18:22:25.000,,,,,"5,211.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4B1BD70C-AFB9-488C-8D56-93A15AFC76CE,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/03/2015 18:43:33.000,,,,,"4,912.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,59E08487-0A96-415E-BCF5-FEE537315848,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/03/2015 18:18:52.000,,,,,"5,211.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,8DAFF7DE-5097-4F2A-AEF8-0DC95641A567,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/03/2015 14:59:28.000,,,,,"5,154.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,90B8BB5B-DE09-498D-9ACB-82BCE40049AA,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/03/2015 14:53:06.000,,,,,"4,982.08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,1CCF50AE-2F44-4DF2-8241-BF2FBD2F7D3E,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/03/2015 14:57:30.000,,,,,"5,154.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A4327191-77DA-4C6D-86D7-AC9298047FFA,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/03/2015 18:00:46.000,,,,,"5,212.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4EE9A4D9-C0AA-4828-A29C-14CA82FEAFF2,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,11/03/2015 18:04:38.000,,,,,"4,999.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,56DD0CB9-42F4-4E00-A1DB-F25718A26B08,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/04/2015 11:42:54.000,,,,,"5,212.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,DCB7920E-83B1-4925-A1A5-7842C6186C11,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/04/2015 11:47:29.000,,,,,"12,474.06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,831E7458-5798-4BE5-8BB4-26BDAF3E6C97,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/04/2015 11:54:32.000,,,,,"4,912.01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,BF25B3A3-04C1-42F4-BFB9-25FED65C1854,HOSPITAL GENERAL HUIXTLA
PRESTADORA DE SERVICIOS EMPRESARIALES Y PRIVADOS MADRID RODRIGUEZ SA DE CV,PSE100512FC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,24/04/2015 10:49:00.000,,,,,"6,999.73",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,F06E5BDA-4336-468C-8FB9-A5D21B44FA48,HOSPITAL GENERAL HUIXTLA
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,25/01/2016 16:42:51.000,,,,,"28,271.23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4F366EEE-D607-4F3F-B9C4-8068CE694923,HOSPITAL GENERAL MARÍA IGNACIA GANDULFO COMITÁN
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,25/01/2016 09:49:21.000,,,,,"42,715.69",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,14001F00-8924-44A6-BE4A-827E6E55E57E,HOSPITAL GENERAL MARÍA IGNACIA GANDULFO COMITÁN
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,25/01/2016 09:28:29.000,,,,,"28,958.94",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,EB3E4046-FEF0-4902-8B9F-7954FED0DFC4,HOSPITAL GENERAL MARÍA IGNACIA GANDULFO COMITÁN
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,25/01/2016 10:04:11.000,,,,,"39,934.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,16629D37-C3E2-4FDC-BA55-DF3A91E0CCE5,HOSPITAL GENERAL MARÍA IGNACIA GANDULFO COMITÁN
ROCASRIC SA DE CV,ROC130429H41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,27/05/2016 12:01:27.000,,,,,"1,322.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,18BF3645-537B-4461-81CD-5C900A0F77AC,HOSPITAL GENERAL PICHUCALCO
ROCASRIC SA DE CV,ROC130429H41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,27/05/2016 11:06:29.000,,,,,"14,299.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,995B2DC0-BFD0-47E7-BDA5-AECBAC2A168B,HOSPITAL GENERAL PICHUCALCO
ROCASRIC SA DE CV,ROC130429H41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,27/05/2016 10:38:07.000,,,,,"7,045.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,30C8365C-7BD5-4056-BB4B-478284004852,HOSPITAL GENERAL PICHUCALCO
ROCASRIC SA DE CV,ROC130429H41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,27/05/2016 10:41:32.000,,,,,"1,889.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,792828FC-66C2-4148-B687-93A191A192BB,HOSPITAL GENERAL PICHUCALCO
ROCASRIC SA DE CV,ROC130429H41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,02/06/2016 12:36:46.000,,,,,"1,125.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4AFF04F2-7925-41C5-9CA9-3D037751A729,HOSPITAL GENERAL PICHUCALCO
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:22:27.000,,,,,800.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,E63791E5-F70F-4544-A05E-FD155B7290E6,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 08:53:09.000,,,,,"31,436.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,53EBDAC7-53B3-41D2-8BA6-1FDDAF8507FE,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:06:00.000,,,,,"31,436.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,34D2E439-6ADB-493C-9BA9-6F6C1D6349FE,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:02:57.000,,,,,"31,436.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,323B7F39-93F6-4B09-93AB-14DFA3B161CA,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:01:01.000,,,,,"31,436.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,579D0258-E90D-465A-9F29-194CE1D1E66F,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:36:20.000,,,,,"27,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,A5A6C026-6F13-4CF8-A96E-1C21F128F3D8,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:37:52.000,,,,,"27,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,3C582217-CF8F-46FD-BD09-482138456C17,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:30:53.000,,,,,"27,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D54EAA09-AA62-4BCC-B902-E2CAA49020CA,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:33:19.000,,,,,"27,100.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,33D13094-0C70-4AE2-9A47-5847313BDE42,HOSPITAL GENERAL TAPACHULA
"ABASTECIEMIENTO, SERVICIOS Y CONSTRUCCIONES, S.A. DE C.V.",ASC120218MW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,04/03/2014 09:27:17.000,,,,,"1,660.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,69E4DE67-095B-4B53-BD4D-56210F934C45,HOSPITAL GENERAL TAPACHULA
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,31/05/2014 15:07:17.000,,,,,"10,000.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,934CED9B-9C0C-44AF-B1EB-452CC563FDE3,HOSPITAL HUIXTLA
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,23/04/2015 10:20:47.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,99B36157-360B-4544-907D-5329F63465B3,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,28/04/2015 14:26:05.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,50FBE75A-AFFA-48D6-892C-CCB1119048D5,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/05/2015 11:09:37.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,4464FB4F-7870-4BCC-870F-A3BF1E4F4336,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/05/2015 11:08:13.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,EF34A922-16EB-4E6C-9528-B7C7D66EF8B1,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/06/2015 14:05:03.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,5BC675FC-79C4-4FB3-B84C-B8FCA0554946,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,30/06/2015 14:06:26.000,,,,,"2,986.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,E7F21D4C-C05D-4DFE-9CE8-5BC2E44B8765,HOSPITAL INTEGRAL ACALÁ
GRUPO SOLUCION MERCANTIL DE MEXICO S.A. DE C.V.,GSM1112233X6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,31/08/2015 19:34:05.000,,,,,"3,649.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7DE998ED-CCE9-4A8A-9CEE-1EE87ABDD910,HOSPITAL INTEGRAL ACALÁ
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,14/07/2014 16:34:51.000,,,,,"51,303.90",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,E679950F-FC51-4F12-8CDE-3076BE770441,HOSPITAL REGIONAL DR. RAFAEL PASCACIO GAMBOA TUXTLA
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/07/2014 14:05:38.000,,,,,"277,220.03",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,37804BA8-FD83-460B-86C6-C6C10B70CD40,HOSPITAL REGIONAL DR. RAFAEL PASCACIO GAMBOA TUXTLA
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/07/2014 14:04:27.000,,,,,"159,463.33",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,7BB52DB1-E3E0-4A23-A8AB-1709B030E78D,HOSPITAL REGIONAL DR. RAFAEL PASCACIO GAMBOA TUXTLA
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,09/07/2014 14:03:16.000,,,,,"291,851.05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,DC7A14FA-D7D3-4AEB-A7D3-509687B423D0,HOSPITAL REGIONAL DR. RAFAEL PASCACIO GAMBOA TUXTLA
ARRENDADORA Y COMERCIALIZADORA CIUDAD REAL S.A DE C.V,ACC1104193B2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,INSTITUTO DE SALUD,,21/07/2014 15:02:15.000,,,,,"13,114.44",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FOLIO FISCAL,D2DE863C-F687-4195-8011-3D48A69E658E,HOSPITAL REGIONAL DR. RAFAEL PASCACIO GAMBOA TUXTLA
